id;view;wing;side;A_wing
ACC0306;V;Ant;g;412778.5
EL72730;V;Ant;g;412773.0
EL75625;V;Ant;g;412548.5
ACC0343;V;Ant;g;412455.0
EL75344;V;Ant;g;412362.0
EL75621;V;Post;g;412297.5
EL72718;D;Post;g;412270.0
EL75704;V;Post;d;412117.5
EL75345;D;Ant;g;412043.5
EL43220;V;Post;g;411920.5
EL72551;V;Ant;d;411899.5
ACC0385;V;Post;g;411891.5
EL72428;V;Post;d;411749.0
EL72731;V;Post;d;411681.0
EL43107;D;Ant;d;411597.5
ACC0287;D;Ant;g;411575.5
ACC0370;D;Ant;g;411385.0
EL43245;V;Post;g;411230.5
ACC0330;V;Post;g;411129.0
ACC0289;D;Post;g;411114.0
EL75304;D;Ant;g;411110.5
EL75383;D;Post;g;411073.0
EL75351;V;Ant;g;411058.5
EL72690;D;Post;d;410691.0
ACC0357;D;Ant;d;410495.0
EL75614;V;Ant;g;410440.5
ACC0246;V;Ant;g;410342.0
EL38895;D;Ant;g;410321.5
EL75351;D;Ant;g;409872.0
ACC0094;V;Ant;d;409752.5
EL75315;D;Post;d;409708.0
EL75315;V;Post;d;409416.0
EL72513;D;Ant;d;409353.5
ACC0251;V;Ant;d;409332.5
EL43188;D;Post;d;409282.0
EL75609;D;Post;g;409272.0
ACC0247;D;Post;d;409152.0
EL75618;D;Post;d;409101.5
ACC0122;D;Ant;d;408972.5
EL75383;V;Post;g;408885.5
EL72690;V;Post;d;408707.0
EL75618;V;Post;d;408613.5
ACC0121;D;Ant;g;408511.0
ACC0394;D;Post;g;408500.0
EL75680;D;Post;g;408426.0
ACC0238;V;Ant;d;408203.5
ACC0140;D;Ant;d;408184.5
ACC0291;D;Post;g;408184.5
EL75730;D;Post;d;408152.5
EL75733;V;Ant;d;407891.0
EL72692;D;Post;d;407885.5
ACC0394;V;Post;g;407883.5
EL43126;D;Post;d;407856.5
EL75643;D;Ant;d;407799.5
EL75680;V;Post;g;407607.0
EL75639;V;Post;g;407353.0
EL75644;V;Ant;g;407257.0
EL72692;V;Post;d;407202.0
EL75341;D;Ant;d;407178.5
EL75401;V;Ant;g;406709.0
ACC0338;D;Ant;g;406690.5
ACC0219;D;Post;d;406497.0
ACC0340;V;Ant;d;406491.5
ACC0189;D;Ant;g;406479.5
EL75316;V;Ant;g;406465.5
ACC0289;V;Post;g;406308.5
ACC0088;D;Ant;d;406247.0
ACC0291;V;Post;g;406185.0
EL72634;V;Post;d;405941.0
EL75650;V;Ant;g;405887.0
ACC0172;V;Ant;g;405661.0
EL75730;V;Post;d;405643.5
EL75617;V;Post;g;405525.0
ACC0344;D;Ant;d;405266.5
ACC0319;D;Post;g;404947.5
ACC0002;D;Post;g;404740.0
ACC0387;D;Ant;d;404625.5
ACC0307;V;Ant;d;404357.5
ACC0130;D;Post;g;404338.0
EL72554;D;Post;d;404265.5
EL75617;V;Ant;g;404253.0
EL72634;D;Post;d;404169.5
ACC0389;V;Ant;d;404035.5
ACC0319;V;Post;g;403725.5
EL72554;V;Post;d;403722.0
EL75602;D;Post;d;403365.5
EL75639;D;Post;g;403322.0
ACC0267;V;Ant;g;403292.5
EL75617;D;Post;g;403252.5
EL43188;V;Post;d;403112.5
ACC0144;V;Ant;d;403032.5
EL43236;V;Ant;g;402884.5
EL75603;D;Post;g;402804.0
EL75306;V;Post;g;402797.0
EL72559;D;Post;d;402618.5
ACC0130;V;Post;g;402397.5
EL75306;D;Post;g;402385.5
ACC0300;V;Ant;d;402139.5
EL75688;D;Ant;d;402088.5
EL43128;D;Ant;d;401918.5
ACC0276;D;Ant;d;401914.5
EL75335;D;Post;g;401795.5
EL43215;V;Ant;g;401779.0
ACC0205;D;Post;g;401756.0
EL43126;V;Post;d;401676.0
EL72451;D;Post;g;401534.0
ACC0252;V;Ant;d;401490.5
EL43185;V;Post;d;401379.0
EL75722;D;Ant;d;401379.0
EL75335;V;Post;g;401346.0
EL72647;D;Post;g;401296.5
ACC0115;D;Ant;d;401186.5
EL75652;V;Post;d;401008.5
ACC0347;D;Post;d;401004.0
EL75359;V;Post;d;400955.0
EL43185;D;Post;d;400920.5
EL72359;D;Post;g;400892.5
ACC0263;D;Post;d;400749.5
EL38908;V;Ant;d;400700.5
EL72509;V;Ant;g;400667.5
ACC0351;D;Ant;d;400592.5
EL75602;V;Post;d;400545.5
ACC0294;V;Ant;g;400096.5
EL75399;D;Ant;g;400030.0
ACC0271;V;Ant;g;400023.5
EL75501;D;Post;g;400002.5
EL75603;V;Post;g;399991.0
EL75616;V;Post;d;399977.5
EL75703;D;Post;d;399929.0
ACC0219;V;Post;d;399898.0
EL75394;D;Ant;d;399861.0
EL43213;D;Post;d;399833.5
ACC0269;V;Ant;d;399131.0
EL75703;V;Post;d;399095.0
ACC0212;V;Post;d;398807.5
ACC0212;D;Post;d;398747.0
EL75616;D;Post;d;398693.0
EL75362;D;Post;g;398576.0
ACC0390;V;Ant;g;398462.0
ACC0002;V;Post;g;398390.5
EL72559;V;Post;d;398294.5
EL43125;D;Ant;d;398274.5
EL75331;V;Post;d;398141.0
EL72451;V;Post;g;398069.5
EL43140;D;Ant;g;397964.5
EL75687;D;Post;d;397941.5
EL72506;D;Post;d;397908.0
EL75687;V;Post;d;397859.0
ACC0413;D;Post;d;397854.5
ACC0406;D;Ant;d;397836.5
EL75328;V;Ant;d;397789.0
ACC0278;D;Ant;d;397781.5
EL43224;D;Post;d;397652.0
ACC0249;D;Ant;g;397598.5
EL75634;D;Ant;g;397520.0
EL75312;V;Ant;d;397398.0
EL72363;D;Post;g;397383.0
EL75359;D;Post;d;397320.0
ACC0092;D;Post;g;397292.0
EL43226;D;Post;d;397244.0
ACC0348;D;Post;d;397179.5
EL75652;D;Post;d;397162.5
EL75501;V;Post;g;397020.5
ACC0247;V;Post;d;396990.0
EL72647;V;Post;g;396979.0
EL75362;V;Post;g;396836.5
ACC0126;D;Post;g;396360.0
EL43238;D;Post;d;396134.5
ACC0279;V;Ant;d;396118.5
ACC0368;V;Ant;d;396065.5
ACC0268;V;Ant;g;396052.5
EL72398;V;Ant;d;396016.5
EL75342;D;Ant;g;395552.5
EL75332;D;Post;g;395520.0
ACC0112;D;Ant;d;395413.0
ACC0347;V;Post;d;395237.0
ACC0292;V;Ant;g;395021.0
EL75615;D;Post;g;394718.5
ACC0126;V;Post;g;394600.5
ACC0092;V;Post;g;394502.0
ACC0414;D;Post;g;394424.0
EL75332;V;Post;g;394379.5
EL75331;D;Post;d;394375.5
ACC0245;D;Ant;g;394311.5
ACC0339;D;Ant;g;393783.5
ACC0418;D;Post;g;393739.5
EL75553;D;Ant;g;393584.0
ACC0318;V;Ant;g;393494.0
EL75361;V;Post;d;392951.0
EL75734;V;Ant;g;392922.0
EL72506;V;Post;d;392833.5
EL75626;V;Post;d;392774.0
EL43225;D;Post;g;392764.5
EL43249;D;Post;g;392710.5
ACC0302;V;Ant;d;392651.0
ACC0348;V;Post;d;392597.5
EL72363;V;Post;g;392477.5
EL72557;D;Post;d;392382.0
EL75615;V;Post;g;392364.5
EL75361;D;Post;d;392296.5
ACC0414;V;Post;g;392111.5
ACC0147;D;Post;d;391981.0
EL43225;V;Post;g;391979.0
ACC0150;V;Post;g;391889.5
ACC0109;D;Ant;d;391886.5
EL72359;V;Post;g;391785.5
ACC0404;V;Ant;d;391785.0
ACC0145;D;Post;d;391777.5
EL75451;D;Ant;d;391651.5
ACC0166;V;Ant;g;391496.0
ACC0218;V;Post;g;391416.0
ACC0107;V;Ant;g;391388.0
EL75614;D;Post;g;391366.0
ACC0263;V;Post;d;391314.5
EL43149;V;Post;g;391312.0
ACC0301;D;Post;d;391149.0
EL43149;D;Post;g;390819.0
ACC0150;D;Post;g;390655.5
EL72557;V;Post;d;390634.5
ACC0418;V;Post;g;390580.5
ACC0147;V;Post;d;390576.0
ACC0134;D;Post;g;390571.5
EL75540;V;Post;d;390332.0
EL43107;V;Ant;d;390223.0
ACC0413;V;Post;d;390142.5
ACC0356;V;Ant;d;390068.0
ACC0145;V;Post;d;390025.5
ACC0118;D;Ant;g;389957.0
EL75450;D;Ant;g;389604.0
EL75680;V;Ant;g;389539.0
EL75620;V;Post;g;389472.0
ACC0248;V;Ant;g;389351.5
EL72364;D;Ant;g;389197.5
EL72553;D;Post;d;389143.5
ACC0231;D;Ant;d;389027.0
EL75329;D;Ant;d;389006.5
EL75540;D;Post;d;388930.5
EL75360;D;Post;d;388902.0
ACC0218;D;Post;g;388841.0
ACC0301;V;Post;d;388836.5
ACC0372;V;Ant;d;388732.5
EL75360;V;Post;d;388695.5
ACC0158;D;Ant;d;388685.5
EL38900;D;Ant;d;388561.0
EL75620;D;Post;g;388453.0
EL75341;V;Ant;d;388439.0
ACC0328;V;Ant;g;388353.0
EL43249;V;Post;g;388216.0
ACC0194;D;Post;d;388199.0
EL72553;V;Post;d;388188.5
EL43128;V;Ant;d;388140.0
ACC0090;D;Ant;d;388087.5
EL72571;D;Post;d;388031.5
EL43115;V;Ant;g;387657.0
ACC0134;V;Post;g;387223.0
EL43139;D;Ant;d;387203.0
EL72463;V;Ant;d;387189.0
EL72571;V;Post;d;387075.0
EL43189;D;Post;d;386956.0
ACC0175;V;Ant;g;386751.0
EL75353;D;Ant;d;386562.5
EL75723;V;Post;d;386454.0
ACC0104;D;Ant;d;386316.5
ACC0205;V;Post;g;386258.5
EL75380;D;Post;d;386222.0
EL43170;D;Post;d;386092.5
EL72552;V;Ant;g;385862.5
ACC0239;V;Ant;g;385770.0
EL75723;D;Post;d;385737.5
ACC0110;D;Post;g;385568.5
EL75380;V;Post;d;385559.5
EL75333;D;Post;g;385549.0
EL75442;D;Ant;d;385011.5
ACC0143;D;Ant;d;384919.0
EL75400;D;Post;g;384758.0
EL75350;D;Ant;g;384542.0
ACC0283;D;Ant;d;384217.0
EL75333;V;Post;g;384027.0
EL72510;D;Ant;d;384014.0
EL75349;D;Ant;d;383986.0
ACC0316;D;Ant;d;383830.5
EL72460;V;Ant;g;383808.0
ACC0148;V;Ant;g;383797.5
EL75626;D;Post;d;383592.5
EL43138;D;Post;d;383575.5
ACC0321;D;Post;g;383567.0
ACC0091;V;Ant;g;383480.0
ACC0114;V;Ant;d;383472.0
EL75634;V;Ant;g;383453.0
EL72556;V;Post;d;383333.5
ACC0230;V;Ant;g;383222.5
ACC0102;D;Post;d;383209.0
EL75657;V;Post;d;382812.0
ACC0192;D;Post;g;382773.0
EL43224;V;Post;d;382719.5
EL72556;D;Post;d;382646.0
EL75660;V;Post;g;382606.5
ACC0343;D;Post;g;382521.0
ACC0369;V;Ant;d;382519.0
ACC0093;D;Ant;g;382503.0
ACC0194;V;Post;d;382110.5
ACC0192;V;Post;g;381868.5
ACC0280;D;Ant;g;381857.5
ACC0197;V;Post;g;381841.5
ACC0225;V;Ant;g;381801.5
EL43135;V;Ant;d;381798.0
ACC0215;D;Post;g;381572.0
EL75400;V;Post;g;381462.5
ACC0110;V;Post;g;381281.0
EL72460;D;Ant;g;381171.5
ACC0197;D;Post;g;381103.0
ACC0215;V;Post;g;380999.0
ACC0168;V;Ant;g;380803.5
EL72463;D;Ant;d;380682.5
ACC0115;V;Ant;d;380635.5
ACC0136;D;Ant;d;380332.0
ACC0427;V;Ant;g;380284.0
EL72650;D;Post;g;380216.5
EL75657;D;Post;d;380144.0
ACC0091;D;Ant;g;380142.5
EL75660;D;Post;g;379955.5
EL72578;D;Post;d;379953.0
ACC0274;D;Ant;g;379896.0
EL75610;V;Post;d;379828.5
EL75726;D;Post;g;379822.5
EL75726;V;Post;g;379780.5
ACC0343;V;Post;g;379686.0
ACC0317;D;Ant;d;379282.5
ACC0393;D;Post;d;379269.5
EL75649;V;Post;d;379230.5
EL75649;D;Post;d;379211.0
EL72505;D;Post;d;379051.5
EL75724;D;Post;d;379029.0
ACC0260;D;Post;d;378869.5
ACC0340;D;Post;d;378825.0
EL75722;V;Ant;d;378556.5
ACC0246;D;Post;g;378531.5
ACC0090;V;Ant;d;378453.0
ACC0105;V;Ant;g;378213.5
ACC0189;V;Ant;g;378152.0
EL75305;D;Ant;d;378139.0
EL72578;V;Post;d;378136.5
EL75614;V;Post;g;378044.5
ACC0327;V;Ant;g;377784.0
EL75405;V;Post;d;377756.5
ACC0276;V;Ant;d;377728.0
EL72505;V;Post;d;377615.0
ACC0287;V;Ant;g;377400.0
EL75724;V;Post;d;377391.5
ACC0285;D;Post;d;377308.0
EL75610;D;Post;d;377275.5
EL72650;V;Post;g;377258.5
ACC0250;V;Ant;g;377167.0
ACC0321;V;Post;g;377131.5
ACC0102;V;Post;d;377052.5
ACC0313;D;Post;d;377010.0
ACC0352;V;Ant;g;376902.5
ACC0393;V;Post;d;376862.5
ACC0340;V;Post;d;376775.5
EL43170;V;Post;d;376222.0
ACC0159;D;Post;g;375953.5
ACC0264;V;Ant;g;375911.0
EL72398;D;Post;d;375817.5
ACC0236;D;Ant;g;375628.5
ACC0312;D;Post;g;375500.5
ACC0416;D;Post;g;375476.5
EL75405;D;Post;d;375383.5
ACC0357;V;Ant;d;375093.0
EL72717;D;Post;g;375011.0
EL75343;V;Ant;g;374816.5
ACC0388;V;Ant;g;374553.5
ACC0125;V;Ant;g;374550.0
ACC0108;D;Ant;d;374456.5
EL43238;V;Post;d;374403.5
ACC0260;V;Post;d;374256.5
ACC0100;D;Post;g;374204.5
EL72717;V;Post;g;373987.0
EL75404;D;Ant;d;373974.5
EL75647;V;Ant;d;373951.5
EL43213;V;Post;d;373902.5
ACC0313;V;Post;d;373891.5
ACC0297;D;Ant;g;373815.0
ACC0405;D;Ant;d;373621.0
EL75740;V;Post;g;373609.5
ACC0285;V;Post;d;373487.0
ACC0148;D;Post;g;373133.0
ACC0295;D;Ant;d;372993.0
EL75319;D;Post;g;372835.5
ACC0141;D;Ant;g;372808.0
EL75302;D;Ant;g;372683.0
ACC0416;V;Post;g;372538.0
ACC0290;D;Post;g;372522.0
EL75717;V;Post;d;372411.0
EL75344;D;Post;g;372288.0
EL75381;D;Post;g;372206.5
EL72468;V;Post;g;372041.0
EL43204;D;Post;g;372006.5
EL72514;D;Post;g;371909.5
ACC0180;D;Post;d;371892.0
EL43125;V;Ant;d;371804.0
EL75591;D;Post;g;371753.5
EL43139;V;Ant;d;371598.0
EL72514;V;Post;g;371555.0
ACC0341;D;Post;g;371212.5
EL75341;V;Post;d;371120.0
EL43189;V;Post;d;371092.5
EL75381;V;Post;g;371077.0
ACC0176;V;Ant;g;370956.5
ACC0108;V;Ant;d;370768.5
EL75341;D;Post;d;370692.5
EL75740;D;Post;g;370582.5
EL75357;V;Post;d;370480.5
ACC0312;V;Post;g;370379.0
EL72468;D;Post;g;370316.0
EL75591;V;Post;g;370239.5
EL75717;D;Post;d;370203.5
EL72513;V;Ant;d;370191.0
EL72537;V;Ant;d;370074.0
EL75401;V;Post;g;370018.0
EL75357;D;Post;d;369873.0
EL75401;D;Post;g;369548.5
EL43140;V;Ant;g;369223.0
EL75326;V;Ant;g;369180.0
EL75432;V;Post;g;369108.0
EL75388;D;Ant;g;369071.5
EL43204;V;Post;g;369000.0
ACC0341;V;Post;g;368776.0
EL75644;V;Post;g;368672.0
EL75327;D;Post;d;368621.5
ACC0320;D;Post;g;368601.5
ACC0380;V;Ant;g;368574.5
EL72748;D;Post;d;368526.0
ACC0411;D;Ant;g;368525.5
ACC0240;V;Ant;d;368421.0
ACC0428;V;Ant;g;368345.0
EL75327;V;Post;d;368139.5
ACC0329;V;Ant;g;368010.0
ACC0293;D;Ant;g;367959.0
ACC0266;D;Post;g;367938.0
EL75344;V;Post;g;367925.5
ACC0290;V;Post;g;367921.5
EL75644;D;Post;g;367829.0
ACC0142;V;Ant;d;367757.5
ACC0011;D;Ant;d;367700.0
ACC0308;D;Ant;g;367528.0
ACC0100;V;Post;g;367504.0
ACC0094;D;Post;d;367337.5
ACC0371;D;Ant;d;367318.5
EL72748;V;Post;d;367106.5
ACC0123;V;Ant;d;366723.5
EL43172;D;Post;d;366681.5
ACC0138;D;Post;g;366647.0
EL72691;D;Post;d;366624.5
ACC0299;D;Ant;g;366471.0
ACC0180;V;Post;d;366438.5
ACC0295;V;Ant;d;366438.5
ACC0309;D;Ant;g;366409.5
ACC0320;V;Post;g;366303.5
ACC0190;D;Post;d;366186.5
EL72691;V;Post;d;365901.0
EL75307;V;Post;d;365811.0
ACC0210;D;Ant;g;365804.0
ACC0122;V;Ant;d;365740.0
EL75363;V;Post;d;365692.0
EL43172;V;Post;d;365680.5
EL43138;V;Post;d;365663.5
ACC0190;V;Post;d;365661.5
ACC0315;V;Ant;d;365641.5
ACC0298;D;Ant;d;365636.0
ACC0232;D;Ant;g;365598.0
EL43158;V;Post;d;365533.0
EL43158;D;Post;d;365366.5
EL75451;V;Ant;d;365277.5
EL43118;D;Post;d;365202.5
ACC0322;V;Ant;g;365066.0
EL72398;V;Post;d;365064.0
ACC0381;D;Ant;g;365053.0
EL75650;V;Post;g;364919.0
EL75317;V;Ant;d;364863.5
EL72729;D;Post;g.png;364836.5
EL75650;D;Post;g;364785.0
ACC0139;D;Post;d;364770.5
ACC0402;D;Ant;d;364534.5
ACC0138;V;Post;g;364501.5
EL75450;V;Ant;g;364445.5
EL75349;V;Ant;d;364370.0
EL72396;D;Ant;d;363958.0
ACC0349;D;Ant;g;363908.0
EL75397;D;Ant;d;363817.5
EL75369;V;Post;d;363652.5
EL75688;V;Ant;d;363626.5
ACC0266;V;Post;g;363621.0
ACC0249;V;Ant;g;363570.5
EL75307;D;Post;d;363472.5
ACC0094;V;Post;d;363416.5
ACC0088;V;Ant;d;363378.0
EL75378;D;Ant;g;363300.5
EL43231;D;Post;d;363268.0
ACC0305;D;Post;d;363177.5
ACC0410;D;Ant;d;363105.0
ACC0140;V;Ant;d;363082.0
ACC0210;V;Ant;g;362968.0
EL43231;V;Post;d;362806.0
ACC0346;D;Post;g;362668.0
EL75432;D;Post;g;362622.0
ACC0233;D;Ant;g;362430.0
ACC0281;D;Ant;g;362378.5
EL75363;D;Post;d;362295.0
ACC0220;D;Ant;d;362175.0
ACC0008;D;Post;d;362157.0
EL72729;V;Post;g;362126.0
ACC0118;V;Ant;g;362077.0
ACC0284;D;Post;d;362007.5
EL43113;D;Post;g;361934.5
ACC0008;V;Post;d;361833.5
EL72729;D;Post;g;361833.5
ACC0139;V;Post;d;361786.5
EL72507;D;Ant;g;361657.5
EL75330;D;Post;g;361504.0
EL43127;D;Post;d;361466.0
EL75434;D;Ant;g;361155.5
ACC0245;V;Ant;g;361146.0
ACC0159;V;Post;g;361128.5
ACC0231;V;Ant;d;361073.5
ACC0286;D;Post;d;360954.0
EL43226;V;Post;d;360869.0
EL72456;D;Ant;g;360700.5
EL75330;V;Post;g;360522.5
ACC0367;D;Ant;d;360488.0
ACC0116;V;Ant;d;360368.5
ACC0148;V;Post;g;360318.0
ACC0429;D;Post;g;360279.0
ACC0284;V;Post;d;359536.5
EL72727;V;Post;g;359527.5
ACC0314;D;Ant;g;359521.0
ACC0277;D;Post;g;359475.5
ACC0096;V;Ant;d;359426.0
EL72550;V;Post;g;359346.5
ACC0373;D;Post;d;359328.5
ACC0407;D;Ant;d;359205.0
EL72550;D;Post;g;359085.5
EL43113;V;Post;g;359007.0
ACC0173;V;Ant;g;358974.5
EL75441;D;Ant;d;358828.5
EL72573;V;Post;g;358810.0
ACC0305;V;Post;d;358752.5
EL72573;D;Post;g;358674.5
EL72727;D;Post;g;358667.5
ACC0310;D;Post;d;358592.0
ACC0188;V;Post;g;358275.5
EL72725;V;Post;d;358198.5
EL38900;V;Ant;d;357960.5
ACC0188;D;Post;g;357888.5
ACC0221;D;Ant;g;357859.5
EL75300;D;Ant;d;357805.5
ACC0286;V;Post;d;357758.0
EL75354;V;Post;g;357714.0
EL75369;D;Post;d;357656.0
EL75350;V;Ant;g;357533.0
ACC0303;D;Ant;d;357400.5
EL75354;D;Post;g;357333.5
EL43162;D;Post;g;357172.0
ACC0344;V;Ant;d;357107.0
ACC0111;D;Post;d;357090.5
EL75318;D;Ant;g;356963.0
ACC0346;V;Post;g;356733.5
ACC0211;D;Post;d;356391.5
ACC0310;V;Post;d;356192.0
ACC0277;V;Post;g;356103.5
ACC0429;V;Post;g;355936.5
EL72725;D;Post;d;355813.0
EL43137;D;Ant;d;355804.5
ACC0318;D;Post;g;355769.0
EL43136;D;Ant;d;355219.0
ACC0174;V;Ant;g;355203.5
ACC0265;V;Post;g;355107.0
ACC0104;V;Ant;d;354898.5
ACC0373;V;Post;d;354812.5
ACC0211;V;Post;d;354805.5
ACC0421;D;Ant;g;354721.0
ACC0270;V;Ant;g;354684.5
ACC0386;V;Ant;d;354636.0
ACC0111;V;Post;d;354601.5
EL43169;D;Post;g;354549.0
EL75434;V;Ant;g;354404.5
EL43127;V;Post;d;354375.0
EL75342;V;Post;g;354219.5
ACC0113;D;Ant;d;354098.5
ACC0338;V;Ant;g;353932.0
EL75378;V;Ant;g;353746.5
ACC0166;D;Post;g;353670.0
EL72575;V;Post;g;353627.5
ACC0370;V;Ant;g;353615.5
EL72510;V;Ant;d;353511.5
ACC0265;D;Post;g;353463.5
EL43104;D;Post;d;353124.0
EL43234;D;Post;d;353077.5
EL72649;D;Post;d;353053.5
ACC0283;V;Ant;d;352872.5
EL75319;V;Post;g;352761.0
ACC0133;D;Post;d;352731.0
EL72364;V;Ant;g;352673.0
EL75648;D;Post;d;352503.0
EL43169;V;Post;g;352476.0
ACC0177;D;Ant;g;352430.0
ACC0011;V;Ant;d;352200.5
EL43142;D;Ant;g;352142.0
ACC0304;D;Post;d;352009.5
ACC0133;V;Post;d;351987.0
EL72649;V;Post;d;351691.0
EL75342;D;Post;g;351661.5
ACC0431;D;Ant;g;351581.0
EL43108;D;Post;d;351297.0
EL43125;D;Post;d;351116.5
EL43104;V;Post;d;351021.0
EL75648;V;Post;d;350862.0
EL75403;D;Ant;g;350702.0
ACC0427;D;Post;g;350408.0
EL72358;D;Ant;d;350300.0
EL75679;D;Ant;d;350197.5
ACC0278;V;Ant;d;350193.5
EL75424;D;Ant;g;350172.5
ACC0299;V;Ant;g;350050.0
EL72397;D;Ant;g;349939.5
EL75316;D;Post;g;349896.5
ACC0109;V;Ant;d;349694.5
EL75643;V;Ant;d;349338.0
ACC0237;V;Ant;g;349323.0
EL43244;D;Post;g;349265.5
ACC0304;V;Post;d;349235.0
ACC0309;V;Ant;g;349173.0
EL75739;D;Post;g;348798.5
ACC0426;D;Post;g;348707.0
EL72548;D;Post;g;348638.0
ACC0143;V;Ant;d;348559.0
ACC0361;D;Ant;g;348488.5
EL43108;V;Post;d;348441.0
ACC0354;D;Ant;d;348143.5
EL72575;D;Post;g;347991.0
EL72549;D;Post;g;347935.0
ACC0246;V;Post;g;347899.0
EL75395;V;Ant;d;347877.0
ACC0426;V;Post;g;347873.5
EL72548;V;Post;g;347798.5
ACC0318;V;Post;g;347471.0
EL75739;V;Post;g;347417.5
EL43162;V;Post;g;347391.0
ACC0296;D;Ant;d;347310.5
ACC0427;V;Post;g;347149.0
EL75443;D;Ant;g;347131.5
EL72549;V;Post;g;346988.5
ACC0329;D;Post;g;346827.0
EL72730;V;Post;g;346789.0
ACC0328;D;Post;g;346434.5
EL75390;D;Post;g;346424.5
EL75368;V;Post;d;346184.5
ACC0166;V;Post;g;346142.5
ACC0274;V;Ant;g;345956.0
EL75319;D;Ant;g;345832.5
EL38908;D;Post;d;345754.5
ACC0389;D;Post;d;345660.5
ACC0293;V;Ant;g;345577.5
EL75368;D;Post;d;345516.0
EL43118;V;Post;d;345470.0
ACC0233;V;Ant;g;345400.0
EL43115;D;Post;g;345270.0
EL43112;D;Post;g;345241.0
EL75311;D;Ant;d;345200.5
ACC0112;V;Ant;d;345155.0
EL43244;V;Post;g;345029.5
ACC0251;D;Post;d;344966.5
ACC0204;D;Post;g;344585.5
ACC0303;V;Ant;d;344513.0
EL75441;V;Ant;d;344477.0
ACC0158;V;Ant;d;344302.0
ACC0204;V;Post;g;344008.0
EL38895;V;Ant;g;343753.0
ACC0405;V;Ant;d;343692.5
EL72730;D;Post;g;343636.5
ACC0089;D;Ant;d;343522.5
EL43117;D;Post;g;343392.5
ACC0311;D;Post;g;343197.5
ACC0390;D;Post;g;343154.0
ACC0119;V;Ant;g;343111.0
EL43241;D;Post;d;343087.5
ACC0329;V;Post;g;343068.0
ACC0193;D;Post;g;342877.0
EL43112;V;Post;g;342543.5
EL75353;V;Ant;d;342537.5
EL75303;D;Ant;d;342306.0
EL75314;V;Post;d;342291.5
EL75301;D;Ant;d;342245.0
ACC0389;V;Post;d;342230.5
ACC0167;D;Ant;d;342225.5
EL75390;V;Post;g;342159.5
EL38908;V;Post;d;341817.0
ACC0339;V;Ant;g;341810.5
EL75314;D;Post;d;341656.5
EL43235;D;Post;g;341463.5
ACC0098;D;Ant;d;341427.0
EL43125;V;Post;d;341288.5
EL75406;V;Ant;d;340929.0
EL75394;V;Ant;d;340841.5
EL75553;V;Ant;g;340464.0
EL43234;V;Post;d;340434.0
ACC0311;V;Post;g;340368.5
ACC0390;V;Post;g;340140.5
EL72653;D;Post;d;339979.5
EL72507;V;Ant;g;339759.0
EL75679;V;Ant;d;339511.0
EL72653;V;Post;d;339325.5
ACC0351;V;Ant;d;339137.5
ACC0193;V;Post;g;339132.5
EL43241;V;Post;d;339097.5
ACC0300;D;Post;d;339094.0
EL75449;D;Ant;d;338669.0
ACC0370;D;Post;g;338453.5
ACC0228;D;Ant;d;338434.5
ACC0163;D;Ant;g;338408.0
ACC0317;V;Ant;d;338290.0
EL75366;D;Post;g;338288.5
EL75313;V;Post;g;338135.0
EL75342;V;Ant;g;338095.0
EL72509;V;Post;g;338069.0
EL43117;V;Post;g;338058.0
EL43227;D;Post;d;338010.5
EL43133;D;Post;g;337948.0
EL75313;D;Post;g;337731.5
ACC0300;V;Post;d;337622.0
EL72452;D;Post;d;337526.0
ACC0387;V;Ant;d;337064.0
ACC0356;D;Post;d;337031.5
ACC0328;V;Post;g;336811.0
ACC0241;D;Post;d;336554.5
ACC0315;D;Post;d;336547.0
EL75366;V;Post;g;336513.0
ACC0221;V;Ant;g;336308.5
EL75430;D;Ant;g;336228.5
EL75377;D;Post;g;336151.5
ACC0350;D;Ant;d;336100.5
ACC0371;V;Ant;d;336024.0
ACC0428;D;Post;g;335965.5
EL43133;V;Post;g;335677.0
ACC0355;D;Ant;g;335641.5
ACC0315;V;Post;d;335347.5
ACC0093;V;Ant;g;335282.0
EL43114;D;Post;g;335264.0
EL75379;V;Post;g;335205.0
EL75377;V;Post;g;335117.5
ACC0262;D;Post;g;335108.0
ACC0136;V;Ant;d;335067.5
EL75732;D;Post;d;335015.5
EL75732;V;Post;d;334869.5
ACC0220;V;Ant;d;334815.5
EL72509;D;Post;g;334489.5
ACC0244;D;Ant;g;334457.0
EL72652;D;Post;d;334101.5
ACC0127;D;Post;g;333990.0
ACC0411;V;Ant;g;333884.0
ACC0217;D;Post;g;333848.5
ACC0370;V;Post;g;333761.5
ACC0127;V;Post;g;333707.0
ACC0262;V;Post;g;333642.5
EL75311;V;Ant;d;333591.5
EL75379;D;Post;g;333489.5
EL72652;V;Post;d;333334.0
ACC0369;D;Post;d;333211.0
ACC0428;V;Post;g;333146.5
ACC0406;V;Ant;d;333137.5
EL72577;V;Post;d;333078.5
EL75371;V;Post;d;332777.5
ACC0378;D;Ant;d;332697.0
ACC0410;V;Ant;d;332662.0
EL43235;V;Post;g;332647.5
EL75371;D;Post;d;332566.0
EL72577;D;Post;d;332443.5
ACC0106;D;Post;d;332407.0
ACC0010;D;Post;d;332330.5
ACC0010;V;Post;d;332134.5
EL75316;V;Post;g;332036.0
ACC0407;V;Ant;d;332020.5
EL75304;V;Ant;g;331738.5
