id;view;wing;side;x;y;minor_axis;major_axis;distance_contours;distance_CU2;A_wing
EL75617;D;Post;g;321.632782;305.9029541;4.51493454;8.241603851;18.62649701;258.0943089;12601
EL75617;V;Ant;g;233.0213013;249.5395966;9.496437073;14.52515316;9.703467412;;12590
EL75617;V;Ant;g;230.8083801;232.7130737;12.77259254;13.95854664;15.16878394;;12590
EL75618;D;Ant;d;473.6414795;140.1753998;5.225570679;8.456210136;29.63876912;;16542
EL75618;V;Ant;d;509.915863;214.1365204;27.06420517;43.73071671;17.01074659;;13935
EL75618;V;Post;d;399.7375793;251.5415039;7.472517014;11.99921894;6.753161786;151.9848017;12739
EL75618;V;Post;d;457.7869873;336.3417969;6.518394947;11.49915314;24.65767317;254.6839556;12739
EL75619;V;Post;g;332.5218506;354.3777466;5.565898895;7.435808182;7.924577695;264.5399726;14336
EL75619;V;Post;g;336.6101685;299.6117554;6.091850758;10.98214149;15.74410751;213.316345;14336
EL75619;V;Post;g;312.431427;293.216095;8.08278656;10.95498466;40.63204463;220.3385069;14336
EL75619;V;Post;g;258.6346436;278.2935181;11.31488705;12.40138435;8.759114087;244.0918834;14336
EL75619;V;Post;g;272.5716553;258.4974365;6.232214451;12.33284855;9.969864967;220.4329938;14336
EL75619;V;Post;g;276.8857727;252.8728943;7.060437679;10.47706413;7.454150521;213.4684183;14336
EL75620;V;Post;g;268.7611084;330.9659729;13.3005619;20.99170685;17.86958368;297.7174364;12150
EL75620;V;Post;g;267.9813538;306.9840698;12.83401871;16.62065697;14.18815143;279.1587493;12150
EL75620;V;Post;g;281.8439636;284.1294556;6.986630917;12.13905621;8.099703267;252.6997321;12150
EL75621;V;Ant;g;346.0948181;244.2778625;18.70146751;23.02916336;10.74519353;;13973
EL75621;V;Post;g;249.7762909;303.8435669;7.574140072;14.22558975;10.98993399;295.8475503;12846
EL75622;V;Ant;d;452.2532959;188.0834351;9.07888031;18.98135567;18.81878534;;14138
EL75623;D;Ant;d;509.4802551;158.0821991;16.73263741;18.99528313;34.89508296;;17124
EL75623;V;Ant;d;481.124939;230.8162079;12.78326035;14.26845455;31.18379211;;15614
EL75623;V;Ant;d;456.4651794;178.2511139;12.14842129;18.92519569;21.55350315;;15614
EL75623;V;Post;d;463.5159912;270.0171814;4.86639452;8.23431015;6.017181396;241.1108573;14377
EL75624;D;Post;g;352.6374512;254.7267914;6.383779526;9.543367386;8.795886206;179.8151032;14081
EL75624;D;Post;g;324.7461243;253.2255554;29.10152054;40.45963669;18.22555542;198.5329828;14081
EL75624;V;Post;g;266.7238464;335.4545593;13.56125546;20.28294373;26.38404992;297.450611;14045
EL75624;V;Post;g;353.769104;245.9204559;11.63268852;20.05732918;8.920455933;172.5814925;14045
EL75624;V;Post;g;285.7593384;243.3305969;5.55089426;7.200288773;6.330596924;223.5184483;14045
EL75625;V;Post;g;284.6396484;340.2802429;11.78923988;18.40001869;23.9196223;270.8545662;14304
EL75625;V;Post;g;268.0502014;236.1882935;6.433482647;12.68022633;11.18829346;211.0270408;14304
EL75625;V;Post;g;304.2845459;239.062088;11.34514904;21.75131035;20.06208801;183.3354439;14304
EL75627;V;Post;g;307.6924438;279.6915283;10.35798645;12.24968815;26.94571999;227.7955217;13064
EL75628;V;Ant;d;445.058136;224.0216675;7.019986629;16.02420425;14.19858861;;16184
EL75628;V;Ant;d;541.6010132;200.2988739;13.50722122;22.10502052;45.21282389;;16184
EL75628;V;Ant;d;550.3983154;159.152771;8.951266289;15.56485271;11.98872301;;16184
EL75629;D;Ant;d;490.7171021;303.1893311;4.924726009;9.412158966;7.18309366;;8552
EL75629;D;Ant;d;494.976532;290.000946;5.032712936;10.52785969;9.242250363;;8552
EL75629;D;Ant;d;500.5188599;276.8061218;4.636957169;9.246034622;9.731655549;;8552
EL75629;D;Ant;d;482.3452454;259.7953491;8.455233574;15.38354874;32.88124966;;8552
EL75629;D;Ant;d;510.5344543;250.1643066;4.277687073;6.867630005;10.62922786;;8552
EL75629;D;Ant;d;488.8923645;248.4467163;7.014338017;9.605547905;27.25337222;;8552
EL75629;D;Ant;d;496.206604;238.7238007;4.292212963;6.831484318;22.20817592;;8552
EL75629;D;Ant;d;483.2651672;229.9299469;6.714646816;9.296027184;8.57586001;;8552
EL75629;D;Post;d;451.9057617;395.3630981;6.07413578;8.561141968;7.322757457;339.3416577;6077
EL75629;D;Post;d;463.6470032;389.4719543;9.085038185;9.524756432;7.266888936;339.7103736;6077
EL75629;D;Post;d;471.5178223;370.8127441;7.592977524;13.67066574;9.678598812;327.6984572;6077
EL75629;D;Post;d;473.8131409;338.116394;6.193583965;8.019726753;7.285670569;301.8617696;6077
EL75629;D;Post;d;463.2853699;321.8757629;4.703029633;6.145965099;6.07432519;282.5335698;6077
EL75629;D;Post;d;427.4925537;317.5219421;8.360754013;16.43681145;9.638210346;259.3029845;6077
EL75629;D;Post;d;437.3244324;394.5041199;5.456693172;10.77221489;5.505447732;332.1630358;6077
EL75629;V;Post;d;442.4233704;394.4319153;7.110750198;11.65219402;6.568084717;334.2827821;6022
EL75629;V;Post;d;455.4624939;362.8223267;14.889575;29.42520523;26.5375061;312.5273556;6022
EL75629;V;Post;d;471.7095642;336.105896;9.466786385;11.37435818;7.351316706;299.0007563;6022
EL75629;V;Post;d;459.6638489;321.5043945;7.744944096;9.63863945;6.911204692;280.1159686;6022
EL75629;V;Post;d;466.815155;387.2752991;6.007954121;11.24130058;6.22715816;339.3709848;6022
EL75629;V;Post;d;433.3386841;379.8282776;6.701311111;10.25484943;6.209780253;317.1871079;6022
EL75629;V;Post;d;423.2586975;322.1562195;7.477327347;13.62166786;13.15621948;261.2478869;6022
EL75629;V;Post;d;435;388.5;3.561944723;5.258434772;6.184658438;325.739195;6022
EL75629;V;Post;d;446.328064;380.1520081;7.820467472;9.15780735;18.54801841;323.2672569;6022
EL75629;V;Post;d;418.5;351;3.442356348;7.311266899;5.303300859;284.7817548;6022
EL75629;V;Post;d;464.7739258;346.913208;4.626081944;6.382479191;17.25026324;303.9573461;6022
EL75630;V;Post;d;473.5199585;397.853241;19.52056503;21.88317871;13.27407069;363.5279648;13150
EL75630;V;Post;d;486.6584167;374.561676;20.04936218;25.88961601;16.34158325;349.6906104;13150
EL75630;V;Post;d;433.0168152;396.6521912;12.56087208;19.82449722;8.347808838;345.5163088;13150
EL75630;V;Post;d;483.26651;365.2182007;5.689286232;7.976486683;21.59932005;339.9493738;13150
EL75630;V;Post;d;498.8128967;356.5360413;16.64437485;17.96926498;16.15117816;341.1641089;13150
EL75630;V;Post;d;498.7285461;333.0256653;12.45024872;18.2690239;14.19115214;322.0347119;13150
EL75630;V;Post;d;492.2829895;308.1583862;11.5622406;18.70041084;9.816349803;298.448014;13150
EL75630;V;Post;d;425.7085266;378.2068481;6.05078125;10.85724354;7.708526611;325.6759377;13150
EL75630;V;Post;d;443.3610535;373.6731873;8.012711525;12.07163334;25.36105347;328.496741;13150
EL75630;V;Post;d;479.1413269;339.332428;5.190258026;8.309667587;34.75796774;315.8997125;13150
EL75631;D;Ant;g;240.9206238;182.0300446;5.280981541;10.37760544;14.68069473;;20619
EL75631;D;Ant;g;266.6931763;139.2036743;10.63496113;20.18913078;50.64957813;;20619
EL75631;D;Ant;g;256.8510742;119.382637;8.958678246;14.40205765;41.20159064;;20619
EL75631;D;Ant;g;245.6470642;102.6109009;7.340908527;11.49600029;33.35443131;;20619
EL75631;D;Ant;g;269.8036194;93.70753479;9.778072357;11.04869938;13.24618827;;20619
EL75631;D;Ant;g;234.2774048;85.192276;7.367354393;11.58364201;23.18815216;;20619
EL75631;D;Post;g;276.1908264;349.8184509;11.11068249;17.11803055;11.43247103;294.2114154;15030
EL75631;D;Post;g;265.1461487;322.627655;9.031285286;15.2465086;14.50964759;280.5846186;15030
EL75631;D;Post;g;307.930481;281.0923767;6.46774292;14.48006535;48.87494005;221.0586973;15030
EL75631;D;Post;g;305.317688;268.2613831;9.877351761;19.21276474;40.26138306;213.5395045;15030
EL75631;D;Post;g;273.6920166;240.2044983;5.728212357;7.190402031;5.859501331;220.0530848;15030
EL75631;D;Post;g;331.5281067;337.5635681;8.000109673;13.52059746;9.58019308;253.3131887;15030
EL75631;D;Post;g;314.2277527;324.1966553;9.13709259;12.02723408;29.35167841;251.1031569;15030
EL75631;D;Post;g;295.2845459;318.0255737;9.541482925;12.8164444;41.83498793;257.4133695;15030
EL75631;D;Post;g;287.501709;297.7118225;6.68679142;9.642127037;40.38880835;247.1149434;15030
EL75631;V;Ant;g;251.6727905;200.5978546;9.400349617;20.51819229;10.68036416;;19483
EL75631;V;Ant;g;245.3913422;177.133728;10.4501276;17.10941887;11.47434507;;19483
EL75631;V;Ant;g;274.6855469;137.1796875;15.85954094;25.59030151;47.7688763;;19483
EL75631;V;Ant;g;219.2948151;67.78518677;10.12138462;16.93113708;11.78518677;;19483
EL75631;V;Post;g;274.9960022;349.8172607;15.16655064;21.90170288;10.73299101;294.9420952;14949
EL75631;V;Post;g;267.0641174;322.0758972;22.85920143;24.43568611;14.40790378;278.877617;14949
EL75631;V;Post;g;252.045639;297.987793;6.632431984;10.71570396;6.387601029;272.7072533;14949
EL75631;V;Post;g;258.6250916;300.765625;10.06084728;16.83965683;13.00420039;269.7086521;14949
EL75631;V;Post;g;261.2391052;275.1998596;9.927690506;16.51762581;15.8667442;250.940984;14949
EL75631;V;Post;g;276.6005249;248.0834351;12.58558846;14.47368717;11.65359654;222.2076018;14949
EL75631;V;Post;g;329.1869507;339.0929871;7.847300529;15.04862404;9.996631194;255.7986872;14949
EL75631;V;Post;g;289.3815918;327.7243347;11.06598377;13.25771904;32.72372641;268.6791065;14949
EL75631;V;Post;g;313.728363;325.167572;12.97666168;14.99624825;26.42388232;252.1865292;14949
EL75631;V;Post;g;284.2870789;303.3220215;6.723367214;10.82951069;32.46047332;253.4151543;14949
EL75631;V;Post;g;285.5527649;282.6052856;7.052125931;11.71189404;34.97136693;237.6811334;14949
EL75631;V;Post;g;283.1600037;264.3648682;6.076364994;11.73053646;28.69779316;227.1609774;14949
EL75631;V;Post;g;295.8737793;237.3130188;5.931430817;11.55178833;9.171283857;200.310573;14949
EL75632;V;Ant;d;440.7715149;275.6510925;4.844540596;9.062128067;5.79456271;;8542
EL75632;V;Ant;d;445.8068542;263.978302;6.015416622;10.77860737;9.380948384;;8542
EL75632;V;Ant;d;450.4286499;249.8074951;5.796454906;12.58619308;9.541757683;;8542
EL75632;V;Ant;d;459.1125183;210.1343079;6.616622925;8.535777092;11.55339055;;8542
EL75632;V;Post;d;428.9174805;322.6542053;5.965657234;9.075614929;9.082519531;228.2863398;7135
EL75632;V;Post;d;384.9488525;375.5887756;9.168294907;15.2796402;8.411224365;270.5346318;7135
EL75632;V;Post;d;382.217926;367.4606934;4.423837185;8.908773422;9.217926025;262.1589359;7135
EL75632;V;Post;d;392.8575134;360.9707642;6.679285049;6.861320496;20.26217118;257.0649529;7135
EL75633;D;Ant;d;448.4250183;276.8593445;4.195731163;8.813564301;5.376514342;;9768
EL75633;D;Ant;d;454.3315125;263.8233643;5.772594452;8.332507133;7.868482211;;9768
EL75633;D;Ant;d;458.3959656;249.0398102;5.642567635;8.478696823;8.573473212;;9768
EL75633;D;Ant;d;429.5625;246.6308899;9.227824211;15.46299076;36.65510374;;9768
EL75633;D;Ant;d;461.2383728;233.8435669;5.892055988;8.038105965;9.023098962;;9768
EL75633;D;Ant;d;434.9646912;233.5030212;8.64186573;13.053936;34.64986264;;9768
EL75633;D;Ant;d;438.2469788;221.0447083;7.783646584;9.790976524;32.62466059;;9768
EL75633;D;Ant;d;463.4249268;219.4599609;6.830185413;7.374929428;9.575073242;;9768
EL75633;D;Ant;d;464.3175659;206.7604675;6.58764267;7.00513792;10.68243408;;9768
EL75633;D;Ant;d;447.4684753;197.3514709;5.647602558;6.817397594;17.58441854;;9768
EL75633;D;Ant;d;464.6133118;194.8043823;6.563361168;7.371427536;12.44425759;;9768
EL75633;D;Ant;d;466.4584656;184.7641144;6.166267395;8.798686981;8.76411438;;9768
EL75633;D;Post;d;389.1337585;363.5385132;8.040540695;14.49458599;9.133758545;266.1550434;7837
EL75633;D;Post;d;442.7467041;343.0537109;4.062038422;6.626277924;7.215462098;262.5274461;7837
EL75633;D;Post;d;438.8153076;322.0635376;4.940183163;7.810358047;7.810574066;241.7600926;7837
EL75633;D;Post;d;397.5936279;380.9399414;7.654982567;13.72024441;6.591753636;284.901775;7837
EL75633;D;Post;d;393.5450134;372.4040833;3.797363758;8.003867149;10.66509533;275.7159985;7837
EL75634;D;Ant;g;272.0267944;210.549469;6.841964722;13.5713377;7.125365591;;12408
EL75634;D;Ant;g;264.3834534;194.5145111;8.09409523;9.865571976;11.74336801;;12408
EL75634;D;Ant;g;260.3231812;179.7375641;8.341036797;10.99785137;13.51391033;;12408
EL75634;D;Ant;g;288.8622437;175.6922913;9.778773308;14.89430904;42.02491619;;12408
EL75634;D;Ant;g;256.5992737;164.7292023;6.938223362;8.740592957;13.65734257;;12408
EL75634;D;Ant;g;283.7484131;162.1026611;8.729048729;13.87417698;40.52535384;;12408
EL75634;D;Ant;g;252.8371429;150.20047;6.763438702;8.456540108;14.64588725;;12408
EL75634;D;Ant;g;280.3339844;149.5870209;8.385167122;12.15276527;34.69826989;;12408
EL75634;D;Ant;g;275.3779602;137.3009949;6.420770168;9.324241638;26.50004247;;12408
EL75634;D;Ant;g;285.8043823;123.6133194;6.563361168;7.371427536;9.580839145;;12408
EL75634;D;Ant;g;266.2405701;124.3007736;8.449095726;10.2721014;18.96115821;;12408
EL75634;D;Ant;g;247.5071106;123.6912079;6.665036678;9.312226295;17.81704315;;12408
EL75634;D;Ant;g;246.7689819;112.4331284;7.264792919;10.84631157;9.597562591;;12408
EL75634;D;Post;g;296.0944824;319.3690186;6.547670841;11.09643269;6.876941451;216.0656624;9403
EL75634;D;Post;g;286.9121704;299.6379395;9.975883484;13.68379402;10.15274618;207.9366963;9403
EL75634;D;Post;g;282.5840454;276.5554504;9.718057632;12.44143772;10.73396733;195.9508354;9403
EL75634;D;Post;g;292.0594482;253.2049561;8.203249931;13.58753872;12.20777735;174.4635459;9403
EL75634;D;Post;g;308.4146118;296.7302856;8.86007309;14.92561817;29.55903778;190.9145956;9403
EL75634;D;Post;g;302.3652649;280.9368896;8.923766136;9.455133438;27.82971091;183.8428438;9403
EL75634;V;Ant;g;287.4350281;123.7039261;7.913052559;10.48615837;9.383042222;;11971
EL75634;V;Ant;g;268.6468506;124.097908;8.667266846;10.53040218;18.24009227;;11971
EL75634;V;Post;g;332.1945496;320.8438416;12.6764822;25.78437233;10.20401526;195.8642485;9426
EL75634;V;Post;g;306.2182312;233.852356;8.153393745;10.504426;7.214121202;152.0694666;9426
EL75634;V;Post;g;285.8518677;297.6694336;10.8847084;14.37600708;10.73560209;207.3381303;9426
EL75634;V;Post;g;283.7567139;275.4674377;10.40378952;14.15644932;10.35805401;194.3560495;9426
EL75634;V;Post;g;294.2616577;251.5021515;8.922416687;14.33187103;11.95920381;171.6847575;9426
EL75634;V;Post;g;319.7826538;308.3095093;10.32725906;16.22761154;26.08419957;192.5960914;9426
EL75634;V;Post;g;307.232605;297.9935303;8.180886269;12.81901741;27.65769455;192.6442871;9426
EL75634;V;Post;g;304.9635925;263.0095215;5.985616684;9.393680573;27.64218967;170.0297358;9426
EL75635;V;Ant;d;409.8687744;269.9988708;8.397266388;18.92492867;14.75565347;;6658
EL75635;V;Ant;d;469.6304321;243.0101318;3.691194296;5.325152397;9.421711154;;6658
EL75635;V;Ant;d;442.3695679;238.9898682;3.691194296;5.325152397;7.380590007;;6658
EL75635;V;Post;d;403.2701111;380.1371765;6.308866501;10.72874546;6.329198794;290.2301284;4955
EL75635;V;Post;d;408.9450073;367.3536682;4.424005508;8.572195053;16.35625171;279.3490759;4955
EL75635;V;Post;d;421.2015991;366.8999634;5.402599812;9.851369858;19.8997577;282.517705;4955
EL75635;V;Post;d;422.8984375;340.6660461;4.169511795;8.466872215;22.68099165;258.3305657;4955
EL75635;V;Post;d;408.9274292;340.5841675;4.29444313;7.257820606;26.95690571;253.7016782;4955
EL75635;V;Post;d;429.9081421;331.5145874;4.944875717;6.503718853;11.79537639;252.3994504;4955
EL75635;V;Post;d;411.2761841;372.206604;4.292212963;6.831484318;16.33784678;284.6561453;4955
EL75636;D;Ant;d;429.5237732;273.6691895;4.806913376;6.800572395;8.184635982;;6130
EL75636;D;Ant;d;375.8786621;276.2658691;10.49331093;20.24143219;12.55413897;;6130
EL75636;D;Ant;d;392.4740906;262.0728149;7.32850647;14.57922459;13.82174944;;6130
EL75636;D;Ant;d;412.7272644;253.9907684;5.554881573;7.702403545;18.71695349;;6130
EL75636;D;Ant;d;432.5206299;236.4033661;4.344741344;5.945931911;5.602222865;;6130
EL75636;D;Post;d;382.2224426;395.1864624;4.109676361;9.012807846;5.557424688;302.6039435;4966
EL75636;D;Post;d;395.5244141;389.7762451;5.911979675;9.959096909;6.858469667;298.0878291;4966
EL75636;D;Post;d;410.7978821;362.89151;6.328855515;8.925242424;7.29100136;273.2375221;4966
EL75636;D;Post;d;410.0185242;346.8727722;5.744826317;6.667835236;7.228297209;257.2936828;4966
EL75637;D;Ant;d;455.1809998;314.0321655;3.718921185;8.518082619;5.290381956;;8865
EL75637;D;Ant;d;463.7319031;301.6578674;5.134553909;7.495612144;8.916778786;;8865
EL75637;D;Ant;d;417.8344421;305.8278198;18.05469704;29.61735535;11.72663484;;8865
EL75637;D;Ant;d;468.7565308;289.0369568;5.398275852;8.046972275;10.05720811;;8865
EL75637;D;Ant;d;444.8453369;271.4902954;8.590849876;15.66692066;36.93489116;;8865
EL75637;D;Ant;d;476.8826904;264.2046204;5.677790642;7.576250553;9.536219436;;8865
EL75637;D;Ant;d;453.4911804;260.5698853;6.206327438;8.755977631;31.59509919;;8865
EL75637;D;Ant;d;427.6169128;258.5854492;12.27531528;21.00001335;16.46549029;;8865
EL75637;D;Ant;d;479.9199829;253.2001648;5.803696156;6.656700611;10.1117002;;8865
EL75637;D;Ant;d;466.8381958;240.5364075;4.890705109;5.334300995;16.00349037;;8865
EL75637;D;Ant;d;443.5379944;241.0230103;7.847202301;11.13470173;9.691858352;;8865
EL75637;D;Ant;d;484.0012207;232.0583038;5.273905754;8.558943748;7.058303833;;8865
EL75637;D;Post;d;390.2006531;370.3859863;6.446012974;11.6234684;13.87808028;292.8178005;6487
EL75637;D;Post;d;387.0422058;354.8752441;4.274855614;6.416251659;16.22329195;277.0161758;6487
EL75637;D;Post;d;375.3554077;332.6708679;3.097129583;6.5429883;15.23427361;253.5366657;6487
EL75637;D;Post;d;425.0209045;398.5802917;4.976382732;8.18572998;7.077263864;327.1235771;6487
EL75637;D;Post;d;433.3179626;383.1835632;6.52460146;10.74737263;9.544862587;314.3195177;6487
EL75637;D;Post;d;389.4412842;380.0124817;6.401415825;12.81189537;9.902682092;302.2440032;6487
EL75637;D;Post;d;439.332428;367.0956116;6.194046974;9.835333824;8.889718486;300.6294851;6487
EL75637;D;Post;d;438.3304749;348.9274597;4.837246418;6.321125984;7.739993896;283.0475585;6487
EL75638;D;Ant;g;262;289.5;3.810490847;7.458768845;6.5;;8800
EL75638;D;Ant;g;301.4750061;290.015564;20.23316002;33.22867584;12.98443604;;8800
EL75638;D;Ant;g;256.7762756;260.8586121;4.727870941;6.208702564;10.77627563;;8800
EL75638;D;Ant;g;282.7919617;248.9527435;9.609728813;18.36219215;36.18702368;;8800
EL75638;D;Ant;g;256.6903687;247.522934;5.347121716;7.543792248;11.94991947;;8800
EL75638;D;Ant;g;256.0464172;234.1681213;5.325758934;6.195405006;12.04641724;;8800
EL75638;D;Ant;g;256.1867371;222;5.698989391;6.167565346;12.18673706;;8800
EL75638;D;Ant;g;270.349762;213.2853241;6.606626511;7.5411973;15.36215071;;8800
EL75638;D;Post;g;317.9629517;359.9522095;4.148759365;7.706681252;9.266158251;306.352696;7067
EL75638;D;Post;g;298.1556396;343.4367065;8.904042244;10.29197216;33.8787993;302.1394981;7067
EL75638;D;Post;g;340.8705139;313.6693726;3.83695364;7.718887806;8.669372559;254.7383418;7067
EL75638;D;Post;g;325.265564;313.0746765;6.490007401;10.56445313;9.074676514;262.0062061;7067
EL75638;D;Post;g;266.2835999;370.9091797;5.264588833;7.520671368;7.337089264;342.708621;7067
EL75638;D;Post;g;314.9131775;371.0314636;8.257834435;12.72270393;8.322970249;317.5754792;7067
EL75638;D;Post;g;295.3789063;377.4740295;4.58369112;5.016506672;19.11127182;332.638276;7067
EL75638;D;Post;g;279.9698181;341.1472168;5.611573219;7.953360081;24.74551383;310.5132592;7067
EL75638;D;Post;g;282.6549072;325.7265625;4.700565338;5.206017017;17.05635362;296.5237146;7067
EL75638;V;Ant;g;316.3876953;259.0937805;10.81871033;23.78663635;16.37045152;;8760
EL75638;V;Ant;g;292.1920471;233.2222595;13.74985981;28.02159119;19.11773286;;8760
EL75638;V;Ant;g;257.0429382;225.1819611;4.097499847;8.325777054;13.59027811;;8760
EL75638;V;Ant;g;269.8645325;221.6616211;4.313842773;9.504869461;24.81253154;;8760
EL75638;V;Ant;g;261;203.5;3.588207483;6.337397575;10.68877916;;8760
EL75638;V;Post;g;278.2756653;356.583374;5.368495464;8.469508171;23.31873546;324.1048908;7079
EL75638;V;Post;g;284.0756531;339.9309387;3.834275007;6.413451672;26.87471879;307.132779;7079
EL75638;V;Post;g;290.0247192;323.922699;4.559148788;7.19389534;18.17613999;290.6704025;7079
EL75638;V;Post;g;294.3806152;311.1065063;5.408748627;6.0791502;6.137838159;277.789501;7079
EL75638;V;Post;g;290.8208008;380.2290039;15.87435818;22.66496086;19.11868218;337.3150613;7079
EL75638;V;Post;g;277.5653992;369.6258545;9.631713867;18.00882149;17.32124294;335.3228128;7079
EL75638;V;Post;g;307.7114868;384.8132935;3.956685066;5.478751183;8.880008411;333.1255008;7079
EL75638;V;Post;g;280.2157898;375.725708;3.816256523;4.832728386;16.44848283;339.0063981;7079
EL75638;V;Post;g;275.5;359.5;4.264984608;5.158940792;20.0124961;328.0815211;7079
EL75639;D;Ant;g;241.7049866;236.157135;9.144267082;18.02753448;8.271045052;;16591
EL75639;D;Ant;g;291.7015076;236.3235931;32.33078003;50.22606659;18.72149182;;16591
EL75639;D;Ant;g;239.3653107;216.2012329;10.16156673;13.72408295;12.67809154;;16591
EL75639;D;Ant;g;236.924057;197.1595459;9.689127922;14.13873768;14.21082485;;16591
EL75639;D;Ant;g;315.4950867;190.8310089;17.83408546;34.71427917;22.30961224;;16591
EL75639;D;Ant;g;234.4696198;178.9438934;9.670905113;15.22598457;15.99253375;;16591
EL75639;D;Ant;g;258.2706909;162.396637;10.1713438;15.57997799;38.56210119;;16591
EL75639;D;Ant;g;228.5953979;161.2985992;8.228189468;14.61797333;15.68793172;;16591
EL75639;D;Ant;g;225.5091705;144.8307037;9.19948864;11.89959145;17.02749961;;16591
EL75639;D;Ant;g;271.3349304;138.4876251;9.97707653;19.9349308;11.59474808;;16591
EL75639;D;Ant;g;244.5150452;133.9391327;9.605880737;14.71453953;21.64774873;;16591
EL75639;D;Ant;g;223.0174408;130.9825592;9.555294991;10.24181652;18.26836396;;16591
EL75639;D;Ant;g;247.0666046;120.6367035;8.69863987;15.74554157;8.590159456;;16591
EL75639;D;Ant;g;219.4845581;117.7934647;9.558709145;13.51033115;9.793464661;;16591
EL75639;D;Post;g;274.4509277;381.2466431;6.655459404;14.98351383;7.925511288;348.3439631;12547
EL75639;D;Post;g;261.508667;369.0192566;10.2685585;13.62534237;7.765527957;346.02336;12547
EL75639;D;Post;g;254.3630524;341.9799194;12.30135345;17.12042809;11.96462665;329.6017244;12547
EL75639;D;Post;g;249.7206421;318.6493835;8.829989433;17.39731598;9.745638101;315.6641526;12547
EL75639;D;Post;g;254.4269257;292.7436218;9.101101875;14.27632141;10.72953418;294.2910657;12547
EL75639;D;Post;g;263.3745422;267.9984131;4.987443924;9.200152397;7.334787049;271.2511578;12547
EL75639;D;Post;g;302.8222046;377.0643616;15.54420757;20.05970383;11.50369545;329.5255066;12547
EL75639;D;Post;g;293.2919922;352.9598083;9.822712898;12.83895206;30.0977537;314.3600908;12547
EL75639;D;Post;g;278.0262146;343.6657715;9.980203629;12.38110256;32.39990454;315.8555804;12547
EL75639;D;Post;g;270.3945313;304.7045898;4.415991783;7.787203312;26.39453125;291.2596731;12547
EL75639;V;Post;g;304.2085876;377.5246582;14.86284256;20.26167679;10.47741832;329.2148448;12717
EL75639;V;Post;g;283.9132996;342.2132874;11.66472816;17.44640732;36.91329956;311.1256608;12717
EL75639;V;Post;g;279.7809143;324.3143311;8.507793427;12.38509178;35.52303305;299.6631492;12717
EL75639;V;Post;g;262.0725403;309.7666626;7.042354584;9.292555809;20.0653006;300.6769295;12717
EL75639;V;Post;g;269.4513245;287.7458801;5.074635983;8.409864426;20.86767793;279.9121095;12717
EL75639;V;Post;g;295.4273987;297.7426147;4.358248711;9.251231194;41.81909256;269.2745775;12717
EL75639;V;Post;g;254.7473145;284.5722351;7.846939087;12.70819855;8.531221771;288.592851;12717
EL75639;V;Post;g;293.3432312;358.7463989;10.86321545;16.91184998;29.33117666;319.1165175;12717
EL75639;V;Post;g;274.7698975;355.3339539;8.425413132;16.86571312;24.36326304;327.1068917;12717
EL75639;V;Post;g;269.2779541;315.0152283;7.437064171;16.62607384;26.29639989;299.5582894;12717
EL75639;V;Post;g;273.6640625;292.5307007;5.656089783;11.38749695;27.22612809;280.2582429;12717
EL75640;D;Ant;d;533.7158813;221.1130371;6.314068794;12.38051319;7.197521534;;17192
EL75640;D;Ant;d;541.7750244;202.0597839;8.777284622;13.33771706;11.35587339;;17192
EL75640;D;Ant;d;423.1107483;194.2507629;9.263026237;13.95315742;13.69065589;;17192
EL75640;D;Ant;d;474.8478394;207.4188538;32.55145264;41.79764557;18.52819279;;17192
EL75640;D;Ant;d;548.2764282;184.9067993;8.337294579;12.4319191;12.33377826;;17192
EL75640;D;Ant;d;555.2977295;168.0595551;9.007660866;12.94828129;13.94525546;;17192
EL75640;D;Ant;d;466.171051;162.3498535;16.05371284;32.54772949;21.78288324;;17192
EL75640;D;Ant;d;564.02948;152.7401123;8.198711395;13.20436573;13.50849894;;17192
EL75640;D;Ant;d;572.1768799;137.2687073;7.902384758;11.76684761;14.69767471;;17192
EL75640;D;Ant;d;579.7727661;123.6031036;9.399147034;11.23157406;17.38897698;;17192
EL75640;D;Ant;d;551.2893066;120.1922989;9.566541672;13.09490585;22.19418456;;17192
EL75640;D;Post;d;485.8045654;365.3881226;11.42480755;18.41282845;9.611877441;337.434678;14041
EL75640;D;Post;d;497.8682556;338.414978;11.51058483;18.29769325;11.82488347;325.2118494;14041
EL75640;D;Post;d;509.2485046;311.1427002;8.700846672;18.73521805;9.61901644;314.5815363;14041
EL75640;D;Post;d;514.1040039;282.78125;6.502596378;13.13353825;10.37838024;300.5379261;14041
EL75640;D;Post;d;443.7324219;358.8675842;10.92808723;18.48793602;9.409144652;307.1346629;14041
EL75640;D;Post;d;440.3293152;342.9641418;9.285400391;12.88767242;9.386646044;292.092249;14041
EL75640;D;Post;d;457.3772583;331.5055847;10.26211166;13.06477547;27.3772583;293.2118141;14041
EL75640;D;Post;d;473.1006165;324.2208557;8.354346275;13.94241428;36.00679633;297.9305542;14041
EL75640;D;Post;d;481.0082703;305.1901245;6.378503323;8.673506737;34.55910602;289.7679308;14041
EL75640;V;Ant;d;510.0288696;173.990097;6.128892899;11.23409748;31.22963718;;15577
EL75640;V;Ant;d;514.1192627;157.7453461;8.29531002;13.54394531;31.32461212;;15577
EL75640;V;Ant;d;519.3382568;142.3913879;7.019788742;12.28135681;30.38902369;;15577
